match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,Career_Runs_Team1,Career_Runs_Team2,Career_Fours_Team1,Career_Fours_Team2,Career_Team1_Strike_rate,Career_AVG_Team1,Career_AVG_Team2,Career_Strike_rate_Team2,Career_Sixes_Team1,Career_Sixes_Team2,AVG_Runs_Team1_last_15,AVG_Runs_Team2_last_15,AVG_SR_Team1_last_15,AVG_SR_Team2_last_15,AVG_Team1_Batting1st,AVG_Team2_Batting1st,AVG_Team1_Batting2nd,AVG_Team2_Batting2nd,Strike_Team1_Batting1st,Strike_Team2_Batting1st,Strike_Team1_Batting2nd,Strike_Team2_Batting2nd,Carrer_runs_Team1_Batting1st,Carrer_runs_Team2_Batting1st,Carrer_runs_Team1_Batting2nd,Carrer_runs_Team2_Batting2nd,AVG_Team1_Batting1st_recent,AVG_Team2_Batting1st_recent,AVG_Team1_Batting2nd_recent,AVG_Team2_Batting2nd_recent,Strike_Team1_Batting1st_recent,Strike_Team2_Batting1st_recent,Strike_Team1_Batting2nd_recent,Strike_Team2_Batting2nd_recent
9516415,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:8713270.0:6249256.0:4171859.0:8227974.0:230775.0:1907352.0:8118914.0,Ci Sr Ks,30414,2653993.0:7422673.0:1945425.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:3519011.0:2658445.0:5757884.0:3130840.0,Ci Sr Ks,30414,Ci Sr Ks,field,We Sm Mi,Mumbai,2023-04-08,night match,In Pr Le,2023,5004,0.7894736842105263,1.0,161.73333333333332,33.33,164.46666666666667,1410.8,1012.2,121.0,96.0,146.5778218637993,25.794589969547523,28.97466572836031,128.10829339477726,73.8,36.8,26.8,27.256190476190476,149.8026444444444,133.84799999999998,28.485113035113034,28.149544973544977,22.475692640692635,29.673701298701296,153.0735380952381,136.96731235431236,139.6864689839572,126.95909285714285,912.0,589.2,498.8,440.0,29.613333333333333,26.767619047619053,24.858787878787876,29.235367965367963,153.5476666666667,132.12564568764566,140.02234545454547,129.61145952380951
9592470,Mi Is,30435,5043310.0:238727.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:2022957.0:8227974.0:230775.0:1907352.0:8442286.0,Lw Sr Gs,48334,2436405.0:6698110.0:3299407.0:2275097.0:8058903.0:4230127.0:3479860.0:2970652.0:8228100.0:5554142.0:7924048.0:7491385.0,Mi Is,30435,Mi Is,bat,MA Cm Sm Ck Ci,Chennai,2023-05-24,night match,In Pr Le,2023,2050,1.3333333333333333,1.975609756097561,177.86666666666667,0.0,159.10714285714286,1551.8,1143.4,138.0,88.4,145.38842242401049,26.380132521693564,23.014635829815255,140.45118163515406,80.2,63.8,27.120000000000005,22.306666666666665,148.97066666666666,144.56706666666665,27.71371794871795,25.093365690891925,25.377857142857142,20.016649869354236,160.85075299145296,142.8544971139971,145.39026666666666,142.67533583959897,937.0,609.4,614.8,537.8,28.891666666666662,28.636363636363637,27.531666666666666,17.72,163.87606666666665,145.7664536796537,142.41546666666665,138.65033333333332
9128510,Ka Kt Rs,30400,5959834.0:37351.0:4497646.0:1613919.0:4231702.0:1663885.0:1934099.0:3429236.0:8779896.0:2632825.0:7758638.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:2642751.0:3693654.0:4874820.0:2282125.0:5618038.0:8725709.0,Ss Hd,36014,Ss Hd,field,Be Sm Mi,Mumbai,2022-04-15,night match,In Pr Le,2022,2764,1.7142857142857142,1.4878048780487805,148.86666666666667,100.0,183.625,820.6,740.8,73.0,57.4,151.2833473142461,30.032620385878396,24.97451851851852,128.79713476190477,39.4,33.6,28.850128205128208,26.133333333333333,152.80148333333332,133.99510476190477,31.946536796536797,28.484537684537685,29.773846153846154,28.45617544220486,175.17658178053827,134.40559615384615,149.7325858695652,131.64450282805427,374.8,353.2,466.6,387.6,31.946536796536797,29.41120435120435,30.98,28.913939393939398,175.73679047619046,139.2167628205128,151.50593333333333,134.2544
9085222,Le,8301,4873028.0:6176246.0:3218291.0:3643870.0:2658431.0:4887336.0:6003584.0:7651657.0:8845850.0:5554142.0:5528116.0,Ne,8987,4003390.0:1749075.0:3651472.0:5516720.0:125915.0:34061.0:130437.0:6019306.0:4420828.0:2083157.0:2295642.0,Le,8301,Le,bat,Tt Be Nm,Nottingham,2022-06-21,day/night match,Vy Bt,2022,251,0.9090909090909092,2.9047619047619047,157.0,33.33,146.82142857142858,392.2,1021.2,36.8,102.6,129.69809526638937,25.580218855218856,23.97554747301859,128.10043787619455,13.2,41.0,25.904999999999994,22.533333333333335,128.9244,125.7572909090909,29.39666666666667,27.772980549199087,25.231919191919193,20.651117511520738,133.2732857142857,140.27807958937197,142.68029956709955,130.15408563748082,229.4,552.6,170.6,468.6,29.39666666666667,27.6,25.231919191919193,19.09666666666667,133.2732857142857,140.08964444444445,142.68029956709955,125.90752380952381
9085320,Ye,10618,6718326.0:1762060.0:3294444.0:2157770.0:6381962.0:6460614.0:5367676.0:5361166.0:8050160.0:7804677.0:4527942.0,Ne,8917,6374878.0:2286472.0:2158869.0:4645304.0:2858904.0:2486896.0:3636821.0:3648203.0:164604.0:2087700.0:2082387.0,Ye,10618,Ne,field,Cy Gd Nn,Northampton,2022-06-24,day/night match,Vy Bt,2022,1637,0.6666666666666666,1.0,157.6,100.0,172.6818181818182,855.6,602.2,78.6,54.4,130.7701897742224,25.860741809448704,24.847908496732025,128.63432091503267,40.6,25.0,24.106666666666666,25.419999999999998,132.3368,128.05706666666666,28.600848484848484,26.24361471861472,23.95806763285024,25.794444444444444,140.5552754978355,124.27138636363637,128.33871787439614,141.81137373737374,521.4,322.6,369.4,301.8,25.76,26.021190476190476,22.75111111111111,25.338888888888892,138.5780476190476,123.55114480519481,128.6008222222222,140.464995959596
9516632,Rl Cs Be,30393,1776627.0:313809.0:7861524.0:2275195.0:7586970.0:210328.0:5972868.0:5490666.0:212029.0:6586824.0:2018001.0:2733380.0,Lw Sr Gs,48334,2436405.0:8058903.0:3299407.0:3479860.0:2275097.0:4230127.0:2970652.0:8228100.0:217762.0:5554142.0:2954769.0:7491385.0,Rl Cs Be,30393,Rl Cs Be,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-05-01,night match,In Pr Le,2023,23498,1.125,1.4878048780487805,184.53333333333333,100.0,146.45,1497.2,1388.6,139.4,107.4,127.0065286945287,26.623602739602738,25.873937578814626,138.66981094138103,58.6,77.0,27.5374358974359,23.773333333333333,128.3289846153846,143.9651515151515,29.314759856630825,26.680484153527637,24.78024986709197,24.907902554961378,128.17256288600288,141.4771714285714,128.32876759885605,137.49241140819967,897.2,758.6,623.6,630.0,28.133333333333333,31.06666666666667,26.79111111111111,22.506666666666668,128.94260606060604,148.06718095238094,145.50386666666668,135.09973333333332
9272689,Sy Ss,33956,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:49496.0:8355808.0,Ae Ss,33914,4239038.0:3710090.0:2285051.0:3681957.0:387778.0:8415854.0:7455818.0:2286388.0:6718844.0:5863290.0:3890998.0,Sy Ss,33956,Ae Ss,field,Il Ss Sm Cs Hr,Coffs Harbour,2023-01-17,night match,Bg Bh Le,2022/23,11206,1.4444444444444444,4.809523809523809,157.8,75.0,151.5,732.2,542.8,62.4,42.6,121.68668650388513,23.633994601889338,21.913492063492065,127.08500793650789,24.0,21.4,21.94153846153846,21.79904761904762,121.97174432234434,124.73002857142856,24.894603174603173,21.15619658119658,23.920444444444446,23.538057889822596,143.69055388198757,114.93213364413366,115.8038566353187,143.06138748832868,362.4,284.0,396.4,271.4,25.60388888888889,21.358974358974358,22.724444444444444,23.544444444444444,144.40689047619048,113.7992891996892,111.77204444444445,138.81408888888888
9639125,An,293,6818622.0:5554212.0:6450576.0:181404.0:3668356.0:5736016.0:5554282.0:5554254.0:6818776.0:6819238.0:6817628.0,Bh,188,3758565.0:6551978.0:4403419.0:6930230.0:393014.0:8127321.0:4403454.0:6486416.0:2316327.0:2436356.0:3769555.0,Bh,188,Bh,field,St Il Ct Sm,Sylhet,2023-07-16,day/night match,An tr of Bh,2023,10961,0.4666666666666667,0.3442622950819672,152.6,50.0,162.4090909090909,914.2,731.2,72.4,67.2,114.3205313096303,21.40587432915921,21.26320111057376,106.3181233747595,47.8,23.2,18.85333333333333,25.226666666666667,107.27786666666665,111.36653333333334,20.905113636363637,20.72738095238095,22.301928394186458,23.539406487232572,115.89667916666667,104.48371904761905,114.49599928843777,116.99406832298136,527.6,432.6,391.6,298.6,20.04787878787879,21.994999999999997,22.80871794871795,24.17650793650794,118.64573333333335,107.38283333333334,111.90768717948717,116.72675238095239
9433696,Ex,7258,4489974.0:6065548.0:5406064.0:6364588.0:5788320.0:5436878.0:7671306.0:3030733.0:8044490.0:7688848.0:6258734.0,He,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3162487.0:1482249.0:1482998.0:2173688.0:5788418.0:8833075.0,He,7727,He,field,Te Re Bl Sn,Southampton,2023-06-23,day/night match,Vy Bt,2023,8301,1.0666666666666669,1.0,186.2,25.0,146.2,712.6,1279.8,58.0,117.4,131.89984310847703,22.327618561896262,24.366666666666667,126.70802123552126,33.0,47.8,22.013333333333335,26.46333333333333,129.96519999999998,131.86306666666667,23.28233490365843,23.718324194324197,21.965826330532213,24.141616832779626,141.70134632034632,126.98374255892256,130.61782597402595,143.7581630121816,399.8,695.6,312.8,609.4,23.364502164502166,23.75333333333333,22.375238095238096,24.462857142857143,140.70237662337664,130.7427,131.08749264069263,147.53594285714286
9657059,Ra,1350,8058805.0:8089192.0:8089276.0:8058812.0:8964668.0:8913876.0:8058798.0:8089206.0:8964710.0:8058840.0:8913897.0,Ua,251,1634709.0:3719197.0:9663968.0:7906968.0:5120674.0:8246440.0:8246419.0:8964843.0:182986.0:7753549.0:2943443.0,Ua,251,Ra,bat,Ga Cb Gd Ni,Nairobi,2023-06-11,day match,Ua tr of Ka,2023,4913,0.3333333333333333,0.0123456790123456,,0.0,132.0,0.0,90.0,0.0,8.4,0.0,0.0,20.4,108.197,0.0,3.0,,20.4,,108.197,0.0,25.466666666666665,0.0,21.36,0.0,136.79133333333334,0.0,102.58186666666666,0.0,32.0,0.0,58.8,,25.466666666666665,,21.36,,136.79133333333334,,102.58186666666666
9457468,Cm Cs,40424,7864009.0:4502392.0:6551978.0:2804122.0:5736100.0:393182.0:2820957.0:7084972.0:6149268.0:4403468.0:351448.0,Ca Vs,40298,3758565.0:2263736.0:1965151.0:2331475.0:5771800.0:5017144.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,Ca Vs,40298,Cm Cs,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,night match,Bh Pr Le,2022/23,13530,0.6153846153846154,1.4878048780487805,163.3846153846154,0.0,157.16666666666666,382.8,992.2,32.6,87.8,120.92515476190474,22.38207843137255,30.03503998016488,155.42016483516483,13.8,31.8,22.589999999999996,29.726666666666667,121.80431666666667,154.69965714285712,16.457142857142856,34.159837092731834,25.386013986013985,27.04280593958013,130.9223333333333,149.63152631578947,124.26695454545454,141.656287250384,149.6,585.2,236.4,415.2,17.656666666666666,32.945,25.570256410256412,26.61269841269841,133.9427333333333,149.63313333333335,123.80249999999998,141.69399047619046
9866373,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:6317142.0:7918280.0:8354716.0:7907479.0:3490150.0:7213856.0:4195827.0,Wn,18570,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,Wn,18570,Oo,bat,Mx Pk Aa,Alexandra,2023-12-28,day/night match,Sr Sh,2023/24,5382,1.4,1.4878048780487805,165.73333333333332,0.0,,280.8,252.0,25.4,21.8,132.09517606837608,23.285763125763125,18.02409090909091,110.84010555555555,10.2,9.4,22.23957264957265,18.072424242424244,132.09517606837608,107.72412222222223,21.843333333333334,16.90128205128205,27.541666666666668,20.48095238095238,140.25473333333332,111.78466666666665,141.52153571428568,122.70135714285713,148.4,143.4,132.8,116.6,21.946666666666665,16.90128205128205,27.541666666666668,20.48095238095238,140.25473333333332,111.78466666666665,141.52153571428568,122.70135714285713
9680264,Da Aa,47508,5490596.0:4403531.0:4403545.0:4223883.0:3260564.0:2335381.0:4769148.0:4771780.0:5047300.0:4403573.0:8277716.0,Co Ss,47487,7200598.0:2437021.0:3008291.0:7520344.0:2104416.0:3364234.0:2437049.0:4365878.0:8106629.0:8363578.0:2590293.0,Da Aa,47508,Da Aa,bat,R Pa Sm Co,Colombo,2023-08-12,night match,La Pr Le,2023,7041,1.125,3.857142857142857,148.6,80.0,137.8,922.2,1185.2,79.4,109.4,120.65156733716476,23.115315338256515,23.907170542635658,112.95727747252747,38.0,34.2,25.268571428571427,24.110000000000003,121.124,118.72179999999999,23.502857142857145,25.651049230454266,26.69002819548872,22.645931372549022,124.2673076923077,104.17225325170634,120.88797142857145,126.2480681372549,437.4,663.6,484.8,521.6,24.186666666666664,26.683174603174603,25.443333333333335,20.759999999999998,124.42346666666667,104.38207619047618,121.36637142857144,123.83333333333333
9352356,Ed,20,2082044.0:6282856.0:1655436.0:6381962.0:62432.0:2162782.0:2827327.0:4640824.0:1711492.0:4174932.0:7276380.0,Nw Zd,48,6718326.0:2653993.0:4381761.0:5764576.0:3069954.0:2672214.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,Ed,20,Ed,bat,Od Td Mr,Manchester,2023-09-01,night match,Nw Zd tr of Ed,2023,538,1.15,1.0,169.73333333333332,50.0,149.06666666666666,2423.4,1931.2,215.0,169.4,130.3059882927559,30.869248909078994,27.479231308259216,129.24479798603394,118.6,80.6,31.666666666666664,28.106666666666666,127.12159999999999,136.64226666666667,36.65392857142857,29.88075082811925,27.109448783846755,27.15451421248835,140.24186763425251,136.13450564347934,122.78452358929694,134.12103087083125,1392.0,1039.0,1080.6,902.6,37.733333333333334,30.413333333333334,24.68,26.413333333333334,138.97306666666668,137.88334545454546,115.86853333333333,138.33255757575756
9433598,Ne,8917,4873700.0:8040164.0:2286472.0:6640178.0:4645304.0:2157770.0:3216569.0:3648203.0:3636821.0:2082387.0:8040136.0,Ye,10618,1762060.0:1655436.0:8033304.0:1637320.0:8050160.0:3620742.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,Ne,8917,Ne,bat,Hy Ls,Leeds,2023-06-20,day match,Vy Bt,2023,1266,0.8666666666666667,0.7530864197530864,179.4,0.0,169.8,764.0,1310.0,74.2,123.0,132.5558325925926,25.950996053820187,27.860925244967802,130.48410026964447,29.6,48.8,27.656666666666666,28.763333333333332,145.77733333333336,133.5356,27.137777777777774,34.02299367299367,25.824259298921966,24.533746205690182,135.07564814814813,147.89172316849812,132.53602380952378,129.06669768740034,370.6,702.8,394.0,626.6,27.697777777777777,32.593333333333334,25.81714285714285,27.326666666666664,134.03194444444443,149.6898,132.07775714285714,133.12466666666666
9432989,Bm Bs,10366,2124002.0:7681869.0:3612286.0:3890963.0:8210789.0:8044112.0:1730658.0:7184666.0:2170762.0:3245689.0:2855138.0,Ye,10618,1762060.0:1655436.0:2082044.0:1637320.0:6095508.0:8050160.0:7651657.0:5367676.0:4527942.0:8070915.0:8027396.0,Bm Bs,10366,Ye,field,En Bm,Birmingham,2023-05-20,day/night match,Vy Bt,2023,1161,0.6,1.0,172.0,50.0,148.96666666666667,777.6,1189.4,71.4,113.4,130.99733013255278,23.206354478438435,25.683020154902305,129.18631882591094,32.6,44.8,20.684444444444445,22.813333333333333,133.9578222222222,129.16906666666665,24.90549019607843,28.819448798328107,21.650484848484847,25.57090909090909,140.4420637254902,142.08460624145965,136.90149212121213,138.91357229437227,373.2,648.4,409.4,557.6,23.69333333333333,27.119999999999997,20.758484848484848,26.359999999999996,139.48508333333334,147.28501538461538,132.96190909090907,140.57045714285712
9027381,Ad,17583,1945390.0:5764576.0:4949776.0:7873984.0:3935854.0:3913440.0:8765154.0:3456424.0:270262.0:8354835.0:7878765.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:4136404.0:8482788.0:3834319.0,Cy,17653,Cy,field,En Pk Ad,Auckland,2022-01-07,day/night match,Sr Sh,2021/22,1994,0.75,0.7530864197530864,150.66666666666666,0.0,108.5,472.2,305.8,32.2,27.6,133.62938649654438,20.747761010918907,19.493473389355742,142.51327450980392,27.6,11.6,19.168111888111888,18.768571428571427,131.12158352758354,143.59059999999997,21.059384384384384,21.19,22.01666666666667,26.233333333333338,114.87769594594594,130.98883333333333,158.69336666666663,175.50428571428571,325.4,124.8,146.8,182.6,20.230555555555554,21.19,22.623333333333335,26.233333333333338,110.99241666666667,130.98883333333333,158.50846666666666,175.50428571428571
